"","result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level","pattern_name","ingredient","ingredient_concept_id"
"528",1,"GOLD_100k","ingredient_name","missing","unit","missing","daily_dose",NA,"max","numeric",NA,"overall","overall","missing","missing",1750500
"529",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","number records",NA,"count","integer","-","overall","overall","injectable  milligram","clarithromycin",1750500
"530",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","number records",NA,"count","integer","274","overall","overall","missing  missing","missing",1750500
"531",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","number records",NA,"count","integer","22192","overall","overall","oral  milligram","clarithromycin",1750500
"532",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","Missing dose",NA,"count_missing","integer","0","overall","overall","injectable  milligram","clarithromycin",1750500
"533",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","Missing dose",NA,"count_missing","integer","274","overall","overall","missing  missing","missing",1750500
"534",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"count_missing","integer","-","overall","overall","oral  milligram","clarithromycin",1750500
"535",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","injectable  milligram","clarithromycin",1750500
"536",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing  missing","missing",1750500
"537",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","oral  milligram","clarithromycin",1750500
"538",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"mean","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"539",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing  missing","missing",1750500
"540",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"mean","numeric","808.681810980141","overall","overall","oral  milligram","clarithromycin",1750500
"541",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"sd","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"542",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing  missing","missing",1750500
"543",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"sd","numeric","492.001646291706","overall","overall","oral  milligram","clarithromycin",1750500
"544",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"q05","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"545",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"q05","numeric",NA,"overall","overall","missing  missing","missing",1750500
"546",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q05","numeric","250","overall","overall","oral  milligram","clarithromycin",1750500
"547",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"q25","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"548",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"q25","numeric",NA,"overall","overall","missing  missing","missing",1750500
"549",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q25","numeric","500","overall","overall","oral  milligram","clarithromycin",1750500
"550",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"median","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"551",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"median","numeric",NA,"overall","overall","missing  missing","missing",1750500
"552",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"median","numeric","1000","overall","overall","oral  milligram","clarithromycin",1750500
"553",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"q75","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"554",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"q75","numeric",NA,"overall","overall","missing  missing","missing",1750500
"555",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q75","numeric","1000","overall","overall","oral  milligram","clarithromycin",1750500
"556",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"q95","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"557",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"q95","numeric",NA,"overall","overall","missing  missing","missing",1750500
"558",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q95","numeric","1000","overall","overall","oral  milligram","clarithromycin",1750500
"559",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"min","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"560",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"min","numeric",NA,"overall","overall","missing  missing","missing",1750500
"561",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"min","numeric","0.892857142857143","overall","overall","oral  milligram","clarithromycin",1750500
"562",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","injectable &&& milligram","daily_dose",NA,"max","numeric","-","overall","overall","injectable  milligram","clarithromycin",1750500
"563",1,"GOLD_100k","ingredient_name","missing","route &&& unit","missing &&& missing","daily_dose",NA,"max","numeric",NA,"overall","overall","missing  missing","missing",1750500
"564",1,"GOLD_100k","ingredient_name","clarithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"max","numeric","25000","overall","overall","oral  milligram","clarithromycin",1750500
"565",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","number records",NA,"count","integer","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"566",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","number records",NA,"count","integer","2270","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"567",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","number records",NA,"count","integer","19922","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"568",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","number records",NA,"count","integer","274","overall","overall","missing  missing  missing","missing",1750500
"569",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"570",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"571",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"count_missing","integer","-","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"572",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","Missing dose",NA,"count_missing","integer","274","overall","overall","missing  missing  missing","missing",1750500
"573",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"574",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"575",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"576",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing  missing  missing","missing",1750500
"577",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"mean","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"578",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"mean","numeric","467.282891056569","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"579",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"mean","numeric","847.584253037594","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"580",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"581",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"sd","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"582",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"sd","numeric","431.553622727163","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"583",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"sd","numeric","483.364662500316","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"584",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"585",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"q05","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"586",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"q05","numeric","250","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"587",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q05","numeric","500","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"588",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"q05","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"589",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"q25","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"590",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"q25","numeric","250","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"591",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q25","numeric","500","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"592",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"q25","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"593",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"median","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"594",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"median","numeric","350","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"595",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"median","numeric","1000","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"596",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"median","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"597",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"q75","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"598",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"q75","numeric","500","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"599",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q75","numeric","1000","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"600",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"q75","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"601",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"q95","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"602",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"q95","numeric","1000","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"603",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q95","numeric","1000","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"604",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"q95","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"605",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"min","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"606",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"min","numeric","0.892857142857143","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"607",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"min","numeric","35.7142857142857","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"608",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"min","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"609",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& injectable &&& 9","daily_dose",NA,"max","numeric","-","overall","overall","milligram  injectable   fixed_amount_milligram","clarithromycin",1750500
"610",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"max","numeric","10285.7142857143","overall","overall","milligram  oral   milligram_missing_milliliter","clarithromycin",1750500
"611",1,"GOLD_100k","ingredient_name","clarithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"max","numeric","25000","overall","overall","milligram  oral   fixed_amount_milligram","clarithromycin",1750500
"612",1,"GOLD_100k","ingredient_name","missing","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"max","numeric",NA,"overall","overall","missing  missing  missing","missing",1750500
"613",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","number records",NA,"count","integer","5332","overall","overall","overall","azithromycin",1734104
"614",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","Missing dose",NA,"count_missing","integer","30","overall","overall","overall","azithromycin",1734104
"615",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","Missing dose",NA,"percentage_missing","percentage","0.562640660165041","overall","overall","overall","azithromycin",1734104
"616",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"mean","numeric","1042.71220632595","overall","overall","overall","azithromycin",1734104
"617",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"sd","numeric","2942.12681667533","overall","overall","overall","azithromycin",1734104
"618",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"q05","numeric","85.7142857142857","overall","overall","overall","azithromycin",1734104
"619",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"q25","numeric","107.142857142857","overall","overall","overall","azithromycin",1734104
"620",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"median","numeric","214.285714285714","overall","overall","overall","azithromycin",1734104
"621",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"q75","numeric","500","overall","overall","overall","azithromycin",1734104
"622",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"q95","numeric","6000","overall","overall","overall","azithromycin",1734104
"623",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"min","numeric","0.75","overall","overall","overall","azithromycin",1734104
"624",1,"GOLD_100k","ingredient_name","azithromycin","overall","overall","daily_dose",NA,"max","numeric","84000","overall","overall","overall","azithromycin",1734104
"625",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","number records",NA,"count","integer","5332","overall","overall","milligram","azithromycin",1734104
"626",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","Missing dose",NA,"count_missing","integer","30","overall","overall","milligram","azithromycin",1734104
"627",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","Missing dose",NA,"percentage_missing","percentage","0.562640660165041","overall","overall","milligram","azithromycin",1734104
"628",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"mean","numeric","1042.71220632595","overall","overall","milligram","azithromycin",1734104
"629",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"sd","numeric","2942.12681667533","overall","overall","milligram","azithromycin",1734104
"630",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"q05","numeric","85.7142857142857","overall","overall","milligram","azithromycin",1734104
"631",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"q25","numeric","107.142857142857","overall","overall","milligram","azithromycin",1734104
"632",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"median","numeric","214.285714285714","overall","overall","milligram","azithromycin",1734104
"633",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"q75","numeric","500","overall","overall","milligram","azithromycin",1734104
"634",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"q95","numeric","6000","overall","overall","milligram","azithromycin",1734104
"635",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"min","numeric","0.75","overall","overall","milligram","azithromycin",1734104
"636",1,"GOLD_100k","ingredient_name","azithromycin","unit","milligram","daily_dose",NA,"max","numeric","84000","overall","overall","milligram","azithromycin",1734104
"637",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","number records",NA,"count","integer","5315","overall","overall","oral  milligram","azithromycin",1734104
"638",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","number records",NA,"count","integer","17","overall","overall","topical  milligram","azithromycin",1734104
"639",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"count_missing","integer","30","overall","overall","oral  milligram","azithromycin",1734104
"640",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","Missing dose",NA,"count_missing","integer","0","overall","overall","topical  milligram","azithromycin",1734104
"641",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"percentage_missing","percentage","0.564440263405456","overall","overall","oral  milligram","azithromycin",1734104
"642",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","topical  milligram","azithromycin",1734104
"643",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"mean","numeric","1046.04345662532","overall","overall","oral  milligram","azithromycin",1734104
"644",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"mean","numeric","7.08527501909855","overall","overall","topical  milligram","azithromycin",1734104
"645",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"sd","numeric","2946.26838869223","overall","overall","oral  milligram","azithromycin",1734104
"646",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"sd","numeric","4.32125659946009","overall","overall","topical  milligram","azithromycin",1734104
"647",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q05","numeric","85.7142857142857","overall","overall","oral  milligram","azithromycin",1734104
"648",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q05","numeric","1.78636363636364","overall","overall","topical  milligram","azithromycin",1734104
"649",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q25","numeric","107.142857142857","overall","overall","oral  milligram","azithromycin",1734104
"650",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q25","numeric","2.04545454545455","overall","overall","topical  milligram","azithromycin",1734104
"651",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"median","numeric","214.285714285714","overall","overall","oral  milligram","azithromycin",1734104
"652",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"median","numeric","7.5","overall","overall","topical  milligram","azithromycin",1734104
"653",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q75","numeric","500","overall","overall","oral  milligram","azithromycin",1734104
"654",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q75","numeric","12.5","overall","overall","topical  milligram","azithromycin",1734104
"655",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q95","numeric","6000","overall","overall","oral  milligram","azithromycin",1734104
"656",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q95","numeric","12.5","overall","overall","topical  milligram","azithromycin",1734104
"657",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"min","numeric","13.3333333333333","overall","overall","oral  milligram","azithromycin",1734104
"658",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"min","numeric","0.75","overall","overall","topical  milligram","azithromycin",1734104
"659",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"max","numeric","84000","overall","overall","oral  milligram","azithromycin",1734104
"660",1,"GOLD_100k","ingredient_name","azithromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"max","numeric","12.5","overall","overall","topical  milligram","azithromycin",1734104
"661",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","number records",NA,"count","integer","955","overall","overall","milligram  oral   milligram_missing_milliliter","azithromycin",1734104
"662",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","number records",NA,"count","integer","4360","overall","overall","milligram  oral   fixed_amount_milligram","azithromycin",1734104
"663",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 17","number records",NA,"count","integer","17","overall","overall","milligram  topical   milligram__milligram","azithromycin",1734104
"664",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  oral   milligram_missing_milliliter","azithromycin",1734104
"665",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"count_missing","integer","30","overall","overall","milligram  oral   fixed_amount_milligram","azithromycin",1734104
"666",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 17","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  topical   milligram__milligram","azithromycin",1734104
"667",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","milligram  oral   milligram_missing_milliliter","azithromycin",1734104
"668",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"percentage_missing","percentage","0.688073394495413","overall","overall","milligram  oral   fixed_amount_milligram","azithromycin",1734104
"669",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 17","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","milligram  topical   milligram__milligram","azithromycin",1734104
"670",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"mean","numeric","303.24879823728","overall","overall","milligram  oral   milligram_missing_milliliter","azithromycin",1734104
"671",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"mean","numeric","1209.86999213585","overall","overall","milligram  oral   fixed_amount_milligram","azithromycin",1734104
"672",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 17","daily_dose",NA,"mean","numeric","7.08527501909855","overall","overall","milligram  topical   milligram__milligram","azithromycin",1734104
"673",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"sd","numeric","700.859626871501","overall","overall","milligram  oral   milligram_missing_milliliter","azithromycin",1734104
"674",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"sd","numeric","3215.37692976747","overall","overall","milligram  oral   fixed_amount_milligram","azithromycin",1734104
"675",1,"GOLD_100k","ingredient_name","azithromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 17","daily_dose",NA,"sd","numeric","4.32125659946009","overall","overall","milligram  topical   milligram__milligram","azithromycin",1734104
